query_french,select_label,where_label
Montrez-moi toutes les infos sur les films sortis entre 2018 et 2024.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous me donner toutes les informations concernant les films de 2018 à 2024 ?,select=['*'],where='annee BETWEEN year AND year;'
Je voudrais avoir toutes les données sur les films dont l'année se situe entre 2018 et 2024.,select=['*'],where='annee BETWEEN year AND year;'
Merci de bien vouloir afficher toutes les informations sur les films des années 2018 à 2024.,select=['*'],where='annee BETWEEN year AND year;'
"Peux-tu me fournir toutes les infos relatives aux films de 2018 à 2024, s'il te plaît ?",select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer toutes les informations sur les films dont l'année est comprise entre 1982 et 2028.,select=['*'],where='annee BETWEEN year AND year;'
Peux-tu me donner des informations sur les films de 1982 à 2028 ?,select=['*'],where='annee BETWEEN year AND year;'
J'aimerais voir toutes les infos sur les films sortis entre 1982 et 2028.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous m'afficher les données des films de l'année 1982 à 2028 ?,select=['*'],where='annee BETWEEN year AND year;'
Je cherche des informations sur les films dont les années sont entre 1982 et 2028.,select=['*'],where='annee BETWEEN year AND year;'
"Montrez-moi toutes les informations concernant les films de 1982 à 2028, s'il vous plaît.",select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer le titre des films dans lesquels Chris Hemsworth joue et Christian Bale joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Peux-tu me donner le titre des films où joue Chris Hemsworth et où joue également Christian Bale ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourrais-je avoir les titres des films dans lesquels Chris Hemsworth et Christian Bale apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Est-ce que tu pourrais me montrer les titres des films avec Chris Hemsworth et Christian Bale ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me fournir les titres des films impliquant à la fois Chris Hemsworth et Christian Bale ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je souhaiterais connaître les titres des films où Chris Hemsworth et Christian Bale jouent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer toutes les informations des films dont l'année est comprise entre 1956 et 1999.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous m'indiquer toutes les informations sur les films sortis entre 1956 et 1999 ?,select=['*'],where='annee BETWEEN year AND year;'
J'aimerais voir toutes les informations concernant les films de 1956 à 1999.,select=['*'],where='annee BETWEEN year AND year;'
Merci de me fournir toutes les infos sur les films dont l'année se situe entre 1956 et 1999.,select=['*'],where='annee BETWEEN year AND year;'
Est-ce que vous pourriez me donner toutes les informations des films entre 1956 et 1999 ?,select=['*'],where='annee BETWEEN year AND year;'
Je souhaiterais avoir accès à toutes les informations des films de la période 1956-1999.,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer l'année des films dont le titre est The Burning Journey Project.,select=['annee'],where='titre = 'name';'
"Montrez-moi l'année des films intitulés The Burning Journey Project, s'il vous plaît.",select=['annee'],where='titre = 'name';'
Pourriez-vous me donner l'année des films qui s'appellent The Burning Journey Project ?,select=['annee'],where='titre = 'name';'
Pouvez-vous indiquer l'année des films portant le titre The Burning Journey Project ?,select=['annee'],where='titre = 'name';'
J'aimerais savoir l'année de sortie des films intitulés The Burning Journey Project.,select=['annee'],where='titre = 'name';'
Quelle est l'année des films qui ont pour titre The Burning Journey Project ?,select=['annee'],where='titre = 'name';'
"Veuillez me montrer toutes les informations des films dont le titre contient Project, triés par année dans l'ordre décroissant.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Pouvez-vous me fournir toutes les infos sur les films ayant 'Project' dans le titre, classés par année de façon décroissante ?",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"J'aimerais avoir toutes les informations des films dont le titre comprend Project, organisés par année de manière décroissante.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Montrez-moi toutes les infos sur les films avec 'Project' dans le titre, triées par année décroissante, s'il vous plaît.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Pourriez-vous afficher toutes les informations concernant les films avec 'Project' dans le titre, en ordre décroissant d'année ?",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Je souhaiterais voir toutes les infos sur les films contenant 'Project' dans le titre, en les triant par année dans l'ordre inverse.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
Veuillez me montrer le réalisateur des films dont le titre est The Lost Empire Chronicles.,select=['realisateur'],where='titre = 'name';'
Montrez-moi s'il vous plaît le nom du réalisateur pour le film The Lost Empire Chronicles.,select=['realisateur'],where='titre = 'name';'
Je voudrais savoir qui est le réalisateur des films intitulés The Lost Empire Chronicles.,select=['realisateur'],where='titre = 'name';'
Pourriez-vous m'informer sur le réalisateur de The Lost Empire Chronicles ?,select=['realisateur'],where='titre = 'name';'
Peux-tu me dire qui a réalisé les films qui s'appellent The Lost Empire Chronicles ?,select=['realisateur'],where='titre = 'name';'
Je cherche le nom du réalisateur associé au film The Lost Empire Chronicles.,select=['realisateur'],where='titre = 'name';'
Veuillez me montrer le réalisateur des films dont le titre est The Silent Promise Story.,select=['realisateur'],where='titre = 'name';'
Pourriez-vous me dire qui est le réalisateur des films intitulés The Silent Promise Story ?,select=['realisateur'],where='titre = 'name';'
Montrez-moi s'il vous plaît le réalisateur des œuvres portant le titre The Silent Promise Story.,select=['realisateur'],where='titre = 'name';'
J'aimerais connaître le nom du réalisateur pour les films intitulés The Silent Promise Story.,select=['realisateur'],where='titre = 'name';'
"S'il vous plaît, pouvez-vous indiquer qui a réalisé les films The Silent Promise Story ?",select=['realisateur'],where='titre = 'name';'
Qui est le réalisateur des films intitulés The Silent Promise Story ?,select=['realisateur'],where='titre = 'name';'
Veuillez me montrer le titre des films dans lesquels Gal Gadot joue et dont le genre est Science-fiction.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pouvez-vous me donner le titre des films avec Gal Gadot qui sont de science-fiction ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Merci de m'indiquer les titres des films où Gal Gadot joue et qui appartiennent au genre science-fiction.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"Je souhaiterais connaître les titres des films dans lesquels Gal Gadot apparaît, en science-fiction.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourriez-vous m'indiquer les films de science-fiction avec Gal Gadot ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"J'aimerais avoir la liste des films dans lesquels Gal Gadot a un rôle, si ce sont des films de science-fiction.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer les titres des films où Leonardo DiCaprio joue et Al Pacino joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me donner les titres des films avec Leonardo DiCaprio et Al Pacino ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais connaître les films dans lesquels jouent Leonardo DiCaprio et Al Pacino.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Peux-tu me dire quels films mettent en vedette Leonardo DiCaprio et Al Pacino ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous s'il vous plaît indiquer les titres des films ayant Leonardo DiCaprio et Al Pacino ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je cherche les films où Leonardo DiCaprio et Al Pacino apparaissent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer l'année des films dont le titre est The Infinite Secret Project.,select=['annee'],where='titre = 'name';'
Pouvez-vous me dire l'année des films qui s'intitulent The Infinite Secret Project ?,select=['annee'],where='titre = 'name';'
"Montrez-moi l'année des films appelés The Infinite Secret Project, s'il vous plaît.",select=['annee'],where='titre = 'name';'
J'aimerais savoir en quelle année sont sortis les films intitulés The Infinite Secret Project.,select=['annee'],where='titre = 'name';'
Pourriez-vous indiquer l'année de sortie des films The Infinite Secret Project ?,select=['annee'],where='titre = 'name';'
Pourriez-vous me donner l'année des films qui portent le nom de The Infinite Secret Project ?,select=['annee'],where='titre = 'name';'
Veuillez me montrer toutes les informations des films dont l'année est entre 1993 et 1999.,select=['*'],where='annee BETWEEN year AND year;'
Montrez-moi toutes les infos sur les films dont l'année se situe entre 1993 et 1999.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous me fournir les détails des films qui sont sortis entre 1993 et 1999 ?,select=['*'],where='annee BETWEEN year AND year;'
Je veux voir toutes les informations concernant les films sortis entre 1993 et 1999.,select=['*'],where='annee BETWEEN year AND year;'
Merci de me donner les infos des films sortis entre 1993 et 1999.,select=['*'],where='annee BETWEEN year AND year;'
Peux-tu me montrer les films de 1993 à 1999 avec toutes leurs informations ?,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer le titre des films où Morgan Freeman joue et Emma Stone joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me dire quels films mettent en vedette Morgan Freeman et Emma Stone ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je souhaiterais connaître les titres des films avec Morgan Freeman et Emma Stone.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous m'indiquer les films dans lesquels Morgan Freeman et Emma Stone apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Montrez-moi s'il vous plaît les films avec Morgan Freeman et Emma Stone.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais avoir la liste des films où Morgan Freeman et Emma Stone ont joué.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer le titre des films où Anne Hathaway joue et Sandra Bullock joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Peux-tu me donner les titres des films avec Anne Hathaway et Sandra Bullock ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourrais-je avoir les titres des films dans lesquels Anne Hathaway et Sandra Bullock apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais savoir quels sont les films où Anne Hathaway et Sandra Bullock figurent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Serait-il possible de connaître les titres des films avec Anne Hathaway et Sandra Bullock ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
